iata_code,icao_code,ident,name,municipality,iso_country,continent,latitude_deg,longitude_deg,type,scheduled_service
AMT,YAMT,YAMT,Amata Airport,,AU,OC,-26.097363,131.202732,small_airport,no
WLP,YANG,YANG,West Angelas Airport,,AU,OC,-23.1355555556,118.707222222,small_airport,no
AYL,,YANL,Anthony Lagoon Airport,,AU,OC,-18.018079031,135.535068512,small_airport,no
ABH,YAPH,YAPH,Alpha Airport,Alpha,AU,OC,-23.652849,146.582668,small_airport,no
YAQ,,YAQ,Maple Bay Seaplane Base,Maple Bay,CA,NA,48.8167,-123.6084,seaplane_base,yes
ARY,YARA,YARA,Ararat Airport,Ararat,AU,OC,-37.309978,142.988688,medium_airport,no
GYL,YARG,YARG,Argyle Airport,,AU,OC,-16.636944,128.451389,small_airport,no
ARM,YARM,YARM,Armidale Airport,Armidale,AU,OC,-30.528099060099997,151.617004395,medium_airport,yes
AAB,YARY,YARY,Arrabury Airport,Tanbar,AU,OC,-26.69639,141.048718,small_airport,no
AUU,YAUR,YAUR,Aurukun Airport,Aurukun,AU,OC,-13.354019,141.720028,small_airport,yes
AWP,,YAUS,Austral Downs Airport,,AU,OC,-20.5,137.75,small_airport,no
AVG,YAUV,YAUV,Auvergne Airport,Auvergne Station,AU,OC,-15.690555,130.008818,small_airport,no
AYQ,YAYE,YAYE,Ayers Rock Connellan Airport,Yulara,AU,OC,-25.185913,130.97703,medium_airport,yes
AYR,YAYR,YAYR,Ayr Airport,Ayr,AU,OC,-19.595832,147.324495,small_airport,no
MBN,,YBAN,Mount Barnett Airport,Wunaamin Miliwundi Ranges,AU,OC,-16.741453,125.905608,small_airport,no
BCI,YBAR,YBAR,Barcaldine Airport,Barcaldine,AU,OC,-23.566268,145.302086,medium_airport,yes
ASP,YBAS,YBAS,Alice Springs Airport,Alice Springs,AU,OC,-23.806588,133.903427,medium_airport,yes
BDD,YBAU,YBAU,Badu Island Airport,Badu Island,AU,OC,-10.14955,142.173665,small_airport,yes
BKP,YBAW,YBAW,Barkly Downs Airport,,AU,OC,-20.4958333333,138.474722222,small_airport,no
BNE,YBBN,YBBN,Brisbane International Airport,Brisbane,AU,OC,-27.384199142456055,153.11700439453125,large_airport,yes
OOL,YBCG,YBCG,Gold Coast Airport,Gold Coast,AU,OC,-28.165962,153.506641,large_airport,yes
BKQ,YBCK,YBCK,Blackall Airport,Blackall,AU,OC,-24.431678,145.429716,medium_airport,yes
CNS,YBCS,YBCS,Cairns International Airport,Cairns,AU,OC,-16.878921,145.74948,large_airport,yes
CTL,YBCV,YBCV,Charleville Airport,Charleville,AU,OC,-26.4132995605,146.261993408,medium_airport,yes
BDW,YBDF,YBDF,Bedford Downs Airport,,AU,OC,-17.286699295,127.462997437,small_airport,no
BXG,YBDG,YBDG,Bendigo Airport,,AU,OC,-36.739399,144.330002,small_airport,yes
BVI,YBDV,YBDV,Birdsville Airport,,AU,OC,-25.897499084472656,139.34800720214844,medium_airport,yes
BXF,YBEB,YBEB,Bellburn Airstrip,Pumululu National Park,AU,OC,-17.545,128.305,small_airport,no
BTX,YBEO,YBEO,Betoota Airport,,AU,OC,-25.694791,140.738339,small_airport,no
BEE,,YBGB,Beagle Bay Airport,Dampier Peninsula,AU,OC,-17.0165,122.6464,small_airport,no
OCM,YBGD,YBGD,Boolgeeda,,AU,OC,-22.541111,117.269444,small_airport,no
BQW,YBGO,YBGO,Balgo Hill Airport,Balgo,AU,OC,-20.148333,127.973889,small_airport,no
YBH,,YBH,Bull Harbour Water Aerodrome,Bull Harbour,CA,NA,50.9179,-127.9372,seaplane_base,no
BHQ,YBHI,YBHI,Broken Hill Airport,Broken Hill,AU,OC,-32.0013999939,141.472000122,medium_airport,yes
HTI,YBHM,YBHM,Hamilton Island Airport,Hamilton Island,AU,OC,-20.3581008911,148.95199585,medium_airport,yes
BEU,YBIE,YBIE,Bedourie Airport,Bedourie,AU,OC,-24.3461,139.460007,medium_airport,yes
BIW,,YBIL,Billiluna Airport,,AU,OC,-19.566699981699998,127.666999817,small_airport,no
BZP,,YBIZ,Bizant Airport,Lakefield National Park,AU,OC,-14.7402777778,144.119444444,small_airport,no
YBJ,,YBJ,Baie-Johan-Beetz Water Aerodrome,Baie-Johan-Beetz,CA,NA,50.283745,-62.81004,seaplane_base,no
BRK,YBKE,YBKE,Bourke Airport,,AU,OC,-30.039199829101562,145.95199584960938,medium_airport,yes
BUC,YBKT,YBKT,Burketown Airport,,AU,OC,-17.748600006103516,139.53399658203125,small_airport,yes
BLN,YBLA,YBLA,Benalla Airport,Benalla,AU,OC,-36.551899,146.007004,medium_airport,no
LCN,YBLC,YBLC,Balcanoona Airport,,AU,OC,-30.535,139.337006,small_airport,no
ZBL,,YBLE,Biloela Airport,Biloela,AU,OC,-24.320816,150.509627,small_airport,no
BLS,YBLL,YBLL,Bollon Airport,,AU,OC,-28.051247,147.481799,small_airport,no
BQB,YBLN,YBLN,Busselton Margaret River Regional Airport,Busselton,AU,OC,-33.687222,115.400278,small_airport,yes
ISA,YBMA,YBMA,Mount Isa Airport,Mount Isa,AU,OC,-20.66638,139.488468,medium_airport,yes
BFC,,YBMD,Bloomfield River Airport,,AU,OC,-15.8736000061,145.330001831,small_airport,no
MKY,YBMK,YBMK,Mackay Airport,Mackay,AU,OC,-21.170816,149.182588,medium_airport,yes
BNK,YBNA,YBNA,Ballina Byron Gateway Airport,Ballina,AU,OC,-28.833236,153.561471,medium_airport,yes
BSJ,YBNS,YBNS,Bairnsdale Airport,Bairnsdale,AU,OC,-37.887539,147.569379,medium_airport,no
GIC,YBOI,YBOI,Boigu Island Airport,Boigu Island,AU,OC,-9.23278,142.218002,small_airport,yes
OKY,YBOK,YBOK,Oakey Army Aviation Centre,,AU,OC,-27.409262,151.736727,medium_airport,yes
BQL,YBOU,YBOU,Boulia Airport,,AU,OC,-22.913299560546875,139.89999389648438,medium_airport,yes
BMP,YBPI,YBPI,Brampton Island Airport,,AU,OC,-20.804633,149.279931,small_airport,no
KAH,,YBPK,"Melbourne Heliport, Batman Park",Melbourne,AU,OC,-37.822272,144.956789,heliport,no
PPP,YBPN,YBPN,Proserpine Whitsunday Coast Airport,Proserpine,AU,OC,-20.494416,148.553583,medium_airport,yes
YBQ,,YBQ,Telegraph Harbour Seaplane Base,Thetis Island,CA,NA,48.97,-123.664,seaplane_base,yes
ROK,YBRK,YBRK,Rockhampton Airport,Rockhampton,AU,OC,-23.380019,150.475359,medium_airport,yes
BOX,YBRL,YBRL,Borroloola Airport,,AU,OC,-16.0753,136.302002,small_airport,no
BME,YBRM,YBRM,Broome International Airport,Broome,AU,OC,-17.949194,122.2283,large_airport,yes
BZD,YBRN,YBRN,Balranald Airport,,AU,OC,-34.624834,143.577114,medium_airport,no
BTD,,YBRU,Brunette Downs Airport,,AU,OC,-18.637472,135.938355,small_airport,no
BWQ,YBRW,YBRW,Brewarrina Airport,,AU,OC,-29.975792,146.81438,medium_airport,no
BYP,YBRY,YBRY,Barimunya Airport,,AU,OC,-22.673889,119.166111,small_airport,no
MCY,YBSU,YBSU,Sunshine Coast Airport,Maroochydore,AU,OC,-26.593324,153.08319,large_airport,yes
BHS,YBTH,YBTH,Bathurst Airport,Bathurst,AU,OC,-33.406817,149.651161,medium_airport,yes
BRT,YBTI,YBTI,Bathurst Island Airport,Wurrumiyanga,AU,OC,-11.764966,130.615774,medium_airport,no
TSV,YBTL,YBTL,Townsville Airport / RAAF Base Townsville,Townsville,AU,OC,-19.252904,146.766512,medium_airport,yes
BLT,YBTR,YBTR,Blackwater Airport,,AU,OC,-23.6031,148.807007,medium_airport,no
BVW,,YBTV,Batavia Downs Airport,,AU,OC,-12.6592,142.675003,small_airport,no
BDB,YBUD,YBUD,Bundaberg Airport,Bundaberg,AU,OC,-24.905039,152.322612,medium_airport,yes
BUY,YBUN,YBUN,Bunbury Airport,,AU,OC,-33.378056,115.676944,small_airport,no
BIP,,YBWM,Bulimba Airport,,AU,OC,-16.8808002472,143.479003906,small_airport,no
ZBO,YBWN,YBWN,Bowen Airport,Bowen,AU,OC,-20.017999,148.215245,small_airport,no
WEI,YBWP,YBWP,Weipa Airport,Weipa,AU,OC,-12.677493,141.922618,medium_airport,yes
BCK,,YBWR,Bolwarra Airport,,AU,OC,-17.388299942,144.169006348,small_airport,no
WTB,YBWW,YBWW,Toowoomba Wellcamp Airport,Toowoomba,AU,OC,-27.558332,151.793335,large_airport,yes
BWB,YBWX,YBWX,Barrow Island Airport,,AU,OC,-20.864444,115.406111,small_airport,no
BVZ,YBYS,YBYS,Beverley Springs Airport,Wunaamin Miliwundi Ranges,AU,OC,-16.732756,125.439105,small_airport,no
CTR,,YCAC,Cattle Creek Airport,,AU,OC,-17.607000351,131.548995972,small_airport,no
CGV,YCAG,YCAG,Caiguna Airport,,AU,OC,-32.280457,125.477943,small_airport,no
CLH,YCAH,YCAH,Coolah Airport,,AU,OC,-31.773864,149.615322,small_airport,no
CVQ,YCAR,YCAR,Carnarvon Airport,Carnarvon,AU,OC,-24.884337,113.666393,medium_airport,yes
CSI,YCAS,YCAS,Casino Airport,,AU,OC,-28.881304,153.060724,small_airport,no
CAZ,YCBA,YCBA,Cobar Airport,,AU,OC,-31.538299560546875,145.79400634765625,medium_airport,yes
COJ,YCBB,YCBB,Coonabarabran Airport,,AU,OC,-31.3325,149.266998,medium_airport,no
CBY,,YCBE,Canobie Airport,Canobie,AU,OC,-19.479400634799998,140.927001953,small_airport,no
CBI,,YCBN,Cape Barren Island Airport,Cape Barren Island,AU,OC,-40.390537,148.016933,small_airport,no
CPD,YCBP,YCBP,Coober Pedy Airport,Coober Pedy,AU,OC,-29.038312,134.722166,medium_airport,yes
CRB,YCBR,YCBR,Collarenebri Airport,,AU,OC,-29.523239,148.578243,small_airport,no
CCL,YCCA,YCCA,Chinchilla Airport,Chinchilla,AU,OC,-26.771947,150.617571,medium_airport,no
CNC,YCCT,YCCT,Coconut Island Airport,,AU,OC,-10.050139,143.070007,small_airport,yes
CNJ,YCCY,YCCY,Cloncurry Airport,Cloncurry,AU,OC,-20.668600082399998,140.503997803,medium_airport,yes
CBX,YCDO,YCDO,Condobolin Airport,,AU,OC,-33.06565,147.21316,small_airport,no
CUD,YCDR,YCDR,Caloundra Airport,Caloundra,AU,OC,-26.80336,153.104975,small_airport,no
CED,YCDU,YCDU,Ceduna Airport,,AU,OC,-32.13059997558594,133.7100067138672,medium_airport,yes
CVC,YCEE,YCEE,Cleve Airport,,AU,OC,-33.709702,136.505005,medium_airport,no
YCF,,YCF,Cortes Bay Water Aerodrome,Cortes Bay,CA,NA,50.063,-124.930002,seaplane_base,no
CFI,YCFD,YCFD,Camfield Airport,,AU,OC,-17.021699905395508,131.32699584960938,small_airport,no
CFH,,YCFH,Clifton Hills Airport,Clifton Hills,AU,OC,-27.018299,138.891998,small_airport,no
CQP,,YCFL,Cape Flattery Airport,,AU,OC,-14.970832,145.311667,small_airport,no
CFS,YCFS,YCFS,Coffs Harbour Airport,Coffs Harbour,AU,OC,-30.320601,153.115997,medium_airport,yes
LLG,YCGO,YCGO,Chillagoe Airport,Chillagoe,AU,OC,-17.138386,144.528494,small_airport,no
CRH,,YCHB,Cherrabah Airport,Cherrabah Homestead Resort,AU,OC,-28.4301,152.08895,small_airport,no
CKW,YCHK,YCHK,Christmas Creek Airport,Christmas Creek Mine,AU,OC,-22.354302,119.642603,small_airport,yes
CXT,YCHT,YCHT,Charters Towers Airport,,AU,OC,-20.0431,146.272995,small_airport,no
DCN,YCIN,YCIN,RAAF Base Curtin,Derby,AU,OC,-17.581389,123.828333,medium_airport,no
CKI,YCKI,YCKI,Croker Island Airport,,AU,OC,-11.165,132.483002,small_airport,no
CTN,YCKN,YCKN,Cooktown Airport,,AU,OC,-15.443649,145.183221,medium_airport,yes
CMQ,YCMT,YCMT,Clermont Airport,,AU,OC,-22.7731,147.621002,medium_airport,no
CMA,YCMU,YCMU,Cunnamulla Airport,,AU,OC,-28.030000686645508,145.6219940185547,medium_airport,yes
CML,YCMW,YCMW,Camooweal Airport,,AU,OC,-19.911699,138.125,small_airport,no
NIF,YCNF,YCNF,Camp Nifty Airport,,AU,OC,-21.6717,121.586998,small_airport,no
CES,YCNK,YCNK,Cessnock Airport,,AU,OC,-32.787498,151.341995,small_airport,no
CNB,YCNM,YCNM,Coonamble Airport,,AU,OC,-30.980946,148.377833,medium_airport,yes
ODL,YCOD,YCOD,Cordillo Downs Airport,Cordillo Downs,AU,OC,-26.74530029296875,140.63800048828125,small_airport,no
CUQ,YCOE,YCOE,Coen Airport,Coen,AU,OC,-13.761133,143.113311,medium_airport,yes
CIE,YCOI,YCOI,Collie Airport,Collie,AU,OC,-33.3666992188,116.217002869,small_airport,no
OOM,YCOM,YCOM,Cooma Snowy Mountains Airport,Cooma,AU,OC,-36.300445,148.972408,medium_airport,yes
CDA,YCOO,YCOO,Cooinda Airport,,AU,OC,-12.903300285339355,132.53199768066406,small_airport,no
CWW,YCOR,YCOR,Corowa Airport,,AU,OC,-35.994701,146.356995,medium_airport,no
CFP,,YCPN,Carpentaria Downs Airport,Carpentaria Downs,AU,OC,-18.718481,144.313028,small_airport,no
CYG,YCRG,YCRG,Corryong Airport,,AU,OC,-36.18280029296875,147.88800048828125,medium_airport,no
CXQ,,YCRK,Christmas Creek Station Airport,Wangkat Jungka,AU,OC,-18.8728,125.934,small_airport,no
CDQ,YCRY,YCRY,Croydon Airport,,AU,OC,-18.225000381469727,142.25799560546875,small_airport,no
KCE,YCSV,YCSV,Collinsville Airport,,AU,OC,-20.59670066833496,147.86000061035156,small_airport,no
CMD,YCTM,YCTM,Cootamundra Airport,,AU,OC,-34.624283,148.036641,medium_airport,no
CUG,YCUA,YCUA,Cudal Airport,,AU,OC,-33.278026,148.768708,small_airport,no
CUY,YCUE,YCUE,Cue Airport,,AU,OC,-27.450663,117.917703,small_airport,no
CJF,YCWA,YCWA,Coondewanna Airport,Coondewanna,AU,OC,-22.966667,118.813333,small_airport,no
CWR,YCWI,YCWI,Cowarie Airport,,AU,OC,-27.711700439453125,138.3280029296875,small_airport,no
CCW,YCWL,YCWL,Cowell Airport,,AU,OC,-33.666698,136.891998,small_airport,no
CWT,YCWR,YCWR,Cowra Airport,,AU,OC,-33.846894,148.648007,medium_airport,no
COY,YCWY,YCWY,Coolawanyah Airport,Coolawanyah Station,AU,OC,-21.7946,117.755,small_airport,no
DJR,,YDAJ,Dajarra Airport,,AU,OC,-21.70829963684082,139.5330047607422,small_airport,no
DBY,YDAY,YDAY,Dalby Airport,,AU,OC,-27.158476,151.263428,small_airport,no
DRN,YDBI,YDBI,Dirranbandi Airport,,AU,OC,-28.587912,148.217161,medium_airport,no
DNB,YDBR,YDBR,Dunbar Airport,Maramie,AU,OC,-16.047394,142.394415,small_airport,no
DRB,YDBY,YDBY,Derby Airport,Derby,AU,OC,-17.37193,123.66221,medium_airport,no
DFP,,YDDF,Drumduff Airport,Palmer,AU,OC,-16.052124,143.013339,small_airport,no
DDI,,YDDI,Daydream Island Helipad,Whitsundays,AU,OC,-20.2603,148.8136,heliport,no
DGD,YDGA,YDGA,Dalgaranga Gold Mine Airport,,AU,OC,-27.829722,117.316389,small_airport,no
DNG,,YDGN,Doongan Airport,Drysdale River,AU,OC,-15.386429,126.302235,small_airport,no
DXD,YDIX,YDIX,Dixie Airport,New Dixie,AU,OC,-15.1174944348,143.316049576,small_airport,no
DKI,YDKI,YDKI,Dunk Island Airport,Dunk Island,AU,OC,-17.93913,146.141447,small_airport,no
DLK,YDLK,YDLK,Dulkaninna Airport,Dulkaninna,AU,OC,-29.0132999420166,138.4810028076172,small_airport,no
DNQ,YDLQ,YDLQ,Deniliquin Airport,Deniliquin,AU,OC,-35.5593986511,144.945999146,medium_airport,no
DDN,YDLT,YDLT,Delta Downs Airport,,AU,OC,-16.99169921875,141.31700134277344,small_airport,no
DLV,YDLV,YDLV,Delissaville Airport,,AU,OC,-12.550000190734863,130.68499755859375,small_airport,no
DYW,,YDLW,Daly Waters Airport,Daly Waters,AU,OC,-16.264695066399998,133.383378983,small_airport,no
DMD,YDMG,YDMG,Doomadgee Airport,,AU,OC,-17.9403,138.822006,small_airport,yes
DVR,,YDMN,Daly River Airport,Nauiyu,AU,OC,-13.749806,130.693878,small_airport,no
NLF,YDNI,YDNI,Darnley Island Airport,Darnley Island,AU,OC,-9.579176,143.780276,small_airport,yes
DRD,YDOR,YDOR,Dorunda Airport,Dorunda Outstation,AU,OC,-16.5537,141.8238,small_airport,no
DVP,YDPD,YDPD,Davenport Downs Airport,,AU,OC,-24.149999618530273,141.10800170898438,small_airport,no
DPO,YDPO,YDPO,Devonport Airport,Devonport,AU,OC,-41.1697006226,146.429992676,medium_airport,yes
DOX,YDRA,YDRA,Dongara Airport,Port Denison,AU,OC,-29.298128,114.927334,small_airport,no
DRY,YDRD,YDRD,Drysdale River Airport,Drysdale River,AU,OC,-15.71357,126.381097,small_airport,no
DHD,YDRH,YDRH,Durham Downs Airport,,AU,OC,-27.075000762939453,141.89999389648438,small_airport,no
DRR,YDRI,YDRI,Durrie Airport,,AU,OC,-25.684999465942383,140.22799682617188,small_airport,no
SRR,,YDUN,Dunwich Airport,North Stradbroke Island,AU,OC,-27.519005,153.427618,small_airport,no
DKV,YDVR,YDVR,Docker River Airport,Kaltukatjara,AU,OC,-24.859533,129.122209,small_airport,no
DYA,YDYS,YDYS,Dysart Airport,,AU,OC,-22.6222,148.363998,medium_airport,no
RXA,,YE-0005,Ar Rawdah Airport,Ar Rawdah,YE,AS,14.44872,47.27955,small_airport,no
ECH,YECH,YECH,Echuca Airport,,AU,OC,-36.15719985961914,144.76199340820312,medium_airport,no
EUC,YECL,YECL,Eucla Airport,,AU,OC,-31.707084,128.877243,small_airport,no
ETD,YEDA,YEDA,Etadunna Airport,Etadunna,AU,OC,-28.740801,138.589005,small_airport,no
ENB,YEEB,YEEB,Eneabba Airport,Eneabba,AU,OC,-29.832500457763672,115.24600219726562,small_airport,no
EIH,,YEIN,Einasleigh Airport,Einasleigh,AU,OC,-18.503299713100002,144.093994141,small_airport,no
ELC,YELD,YELD,Elcho Island Airport,Elcho Island,AU,OC,-12.019399642899998,135.570999146,medium_airport,yes
EKD,,YELK,Elkedra Airport,,AU,OC,-21.172500610399997,135.444000244,small_airport,no
EMD,YEML,YEML,Emerald Airport,Emerald,AU,OC,-23.5674991608,148.179000854,medium_airport,yes
EDD,,YERL,Erldunda Airport,Ghan,AU,OC,-25.206106,133.254161,small_airport,no
ERB,YERN,YERN,Ernabella Airport,,AU,OC,-26.2632999420166,132.1820068359375,small_airport,no
ERQ,YESE,YESE,Elrose Airport,Elrose Mine,AU,OC,-20.9764,141.0066,small_airport,no
EPR,YESP,YESP,Esperance Airport,Esperance,AU,OC,-33.684399,121.822998,medium_airport,yes
EVD,,YEVA,Eva Downs Airport,Eva Downs,AU,OC,-18.0009994507,134.863006592,small_airport,no
EVH,YEVD,YEVD,Evans Head Aerodrome,,AU,OC,-29.101786,153.419255,small_airport,no
WHB,,YEWA,Eliwana,,AU,OC,-22.428395,116.887879,medium_airport,no
EXM,YEXM,YEXM,Exmouth Airport,Exmouth,AU,OC,-22.040677,114.102663,small_airport,no
FRB,YFBS,YFBS,Forbes Airport,Forbes,AU,OC,-33.363602,147.934998,medium_airport,no
KFE,YFDF,YFDF,Fortescue - Dave Forrest Aerodrome,Cloudbreak Village,AU,OC,-22.290754,119.437143,small_airport,no
FLY,YFIL,YFIL,Finley Airport,,AU,OC,-35.658918,145.561214,small_airport,no
FLS,YFLI,YFLI,Flinders Island Airport,Whitemark,AU,OC,-40.091702,147.992996,small_airport,yes
FVL,YFLO,YFLO,Flora Valley Airport,,AU,OC,-18.297844,128.455897,small_airport,no
FIK,YFNE,YFNE,Finke Airport,Finke,AU,OC,-25.5946998596,134.582992554,small_airport,no
FOS,YFRT,YFRT,Forrest Airport,,AU,OC,-30.83662,128.112811,medium_airport,no
FVR,YFRV,YFRV,Oombulgurri Airport,Oombulgurri,AU,OC,-15.1647,127.8401,small_airport,no
FOT,YFST,YFST,Forster (Wallis Is) Airport,,AU,OC,-32.202489,152.481136,small_airport,no
JFM,,YFTL,Fremantle Heliport,Fremantle,AU,OC,-32.045149,115.733022,heliport,no
FIZ,YFTZ,YFTZ,Fitzroy Crossing Airport,,AU,OC,-18.183596,125.559783,medium_airport,yes
YGA,,YGA,Yongchuan Da'an General Airport,Chongqing,CN,AS,29.356667,106.010441,small_airport,no
GBP,YGAM,YGAM,Gamboola Airport,Gamboola,AU,OC,-16.54412,143.668155,small_airport,no
GAH,YGAY,YGAY,Gayndah Airport,Gayndah,AU,OC,-25.615939,151.62055,small_airport,no
GBL,YGBI,YGBI,South Goulburn Is Airport,,AU,OC,-11.65,133.382004,small_airport,no
GUH,YGDH,YGDH,Gunnedah Airport,,AU,OC,-30.957511,150.248981,medium_airport,no
GOO,YGDI,YGDI,Goondiwindi Airport,,AU,OC,-28.5214,150.320007,small_airport,no
GDD,YGDN,YGDN,Gordon Downs Airport,Gordon Downs,AU,OC,-18.6781005859375,128.5919952392578,small_airport,no
GGD,YGDS,YGDS,Gregory Downs Airport,,AU,OC,-18.625,139.23300170898438,small_airport,no
YGE,,YGE,Gorge Harbour Seaplane Base,Gorge Harbour,CA,NA,50.0994,-125.0235,seaplane_base,no
GET,YGEL,YGEL,Geraldton Airport,Moonyoonooka,AU,OC,-28.796101,114.707001,medium_airport,yes
GFN,YGFN,YGFN,Clarence Valley Regional Airport,Grafton,AU,OC,-29.754795,153.031234,medium_airport,no
GBW,YGIA,YGIA,Ginbata Airport,Ginbata,AU,OC,-22.5812,120.03553,small_airport,no
GBV,YGIB,YGIB,Gibb River Airport,Gibb,AU,OC,-16.418661,126.445685,small_airport,no
GKL,YGKL,YGKL,Great Keppel Is Airport,Great Keppel Island,AU,OC,-23.184575,150.94164,small_airport,no
GLT,YGLA,YGLA,Gladstone Airport,Gladstone,AU,OC,-23.869763,151.225439,medium_airport,yes
GUL,YGLB,YGLB,Goulburn Airport,,AU,OC,-34.810298919677734,149.7259979248047,medium_airport,no
GLG,YGLE,YGLE,Glengyle Airport,,AU,OC,-24.808300018310547,139.60000610351562,small_airport,no
GLI,YGLI,YGLI,Glen Innes Airport,Glen Innes,AU,OC,-29.676029,151.691156,medium_airport,no
GLM,YGLO,YGLO,Glenormiston Airport,,AU,OC,-22.8883,138.824997,small_airport,no
YGN,,YGN,Greenway Sound Seaplane Base,Broughton Island,CA,NA,50.839,-126.775,seaplane_base,yes
GFE,,YGNF,Grenfell Airport,Grenfell,AU,OC,-34,148.132995605,small_airport,no
GVP,YGNV,YGNV,Greenvale Airport,,AU,OC,-18.9966,145.0136,small_airport,no
GPD,YGON,YGON,Mount Gordon Airport,Mount Gordon Mine,AU,OC,-19.77265,139.40425,small_airport,no
GPN,YGPT,YGPT,Garden Point Airport,Pirlangimpi,AU,OC,-11.399686,130.425568,medium_airport,no
GSC,YGSC,YGSC,Gascoyne Junction Airport,Gascoyne Junction,AU,OC,-25.0546,115.2026,small_airport,no
GTE,YGTE,YGTE,Groote Eylandt Airport,Groote Eylandt,AU,OC,-13.972405,136.458553,medium_airport,yes
GFF,YGTH,YGTH,Griffith Airport,Griffith,AU,OC,-34.2508010864,146.067001343,medium_airport,yes
GTT,YGTN,YGTN,Georgetown Airport,Georgetown,AU,OC,-18.302676,143.530925,small_airport,no
GEE,YGTO,YGTO,George Town Airport,George Town,AU,OC,-41.079491,146.839061,small_airport,no
GYP,YGYM,YGYM,Gympie Airport,,AU,OC,-26.290149,152.702998,small_airport,no
HWK,YHAW,YHAW,Wilpena Pound Airport,Hawker,AU,OC,-31.855907,138.468079,small_airport,no
HXX,YHAY,YHAY,Hay Airport,,AU,OC,-34.531399,144.830002,medium_airport,no
HVB,YHBA,YHBA,Hervey Bay Airport,Hervey Bay,AU,OC,-25.320127,152.880662,medium_airport,yes
HUB,YHBR,YHBR,Humbert River Airport,,AU,OC,-16.489669799804688,130.63027954101562,small_airport,no
HRY,YHBY,YHBY,Henbury Airport,Ghan,AU,OC,-24.584,133.236,small_airport,no
HIP,YHDY,YHDY,Headingly Airport,,AU,OC,-21.33329963684082,138.2830047607422,small_airport,no
HIG,YHHY,YHHY,Highbury Airport,Highbury,AU,OC,-16.424148,143.14534,small_airport,no
HID,YHID,YHID,Horn Island Airport,Horn,AU,OC,-10.585636,142.29277,medium_airport,yes
HLL,YHIL,YHIL,Hillside Airport,Hillside,AU,OC,-21.718283,119.440334,small_airport,no
HCQ,YHLC,YHLC,Halls Creek Airport,,AU,OC,-18.2339,127.669998,medium_airport,no
HMG,YHMB,YHMB,Hermannsburg Airport,Hermannsburg (Ntaria),AU,OC,-23.926485,132.807798,small_airport,no
HLT,YHML,YHML,Hamilton Airport,,AU,OC,-37.64889907836914,142.06500244140625,medium_airport,no
HOK,YHOO,YHOO,Hooker Creek Airport,Lajamanu,AU,OC,-18.3367004395,130.638000488,small_airport,yes
MHU,YHOT,YHOT,Mount Hotham Airport,Mount Hotham,AU,OC,-37.0475006104,147.333999634,medium_airport,yes
HAP,,YHPB,Happy Bay Helipad,Long Island,AU,OC,-20.3358,148.8525,heliport,no
HTU,YHPN,YHPN,Hopetoun Airport,,AU,OC,-35.715302,142.360001,medium_airport,no
HPE,,YHPV,Hope Vale Airport,Hope Vale,AU,OC,-15.2923,145.1035,small_airport,no
HSM,YHSM,YHSM,Horsham Airport,,AU,OC,-36.669700622558594,142.17300415039062,medium_airport,no
HAT,YHTL,YHTL,Heathlands Airport,Shelburne,AU,OC,-11.7369,142.576996,small_airport,no
HGD,YHUG,YHUG,Hughenden Airport,Hughenden,AU,OC,-20.815001,144.225006,small_airport,yes
IBM,,YIBO,Iron Bridge Mine Airport,Japal Camp,AU,OC,-21.287575,118.88252,small_airport,no
IDK,YIDK,YIDK,Indulkana Airport,Indulkana,AU,OC,-26.965435,133.321989,small_airport,no
IFL,YIFL,YIFL,Innisfail Airport,,AU,OC,-17.559401,146.011993,small_airport,no
IFF,YIFY,YIFY,Iffley Airport,,AU,OC,-18.899999618530273,141.2169952392578,small_airport,no
IGH,YIGM,YIGM,Ingham Airport,,AU,OC,-18.664149,146.145804,small_airport,no
IKP,YIKM,YIKM,Inkerman Airport,Inkerman,AU,OC,-16.229225,141.434607,small_airport,no
INJ,YINJ,YINJ,Injune Airport,Injune,AU,OC,-25.851,148.5497,small_airport,no
INM,YINN,YINN,Innamincka Airport,,AU,OC,-27.697589,140.739498,small_airport,no
IVW,YINW,YINW,Inverway Airport,Inverway,AU,OC,-17.8411006927,129.643005371,small_airport,no
ISI,YISF,YISF,Isisford Airport,,AU,OC,-24.25830078125,144.4250030517578,small_airport,no
IVR,YIVL,YIVL,Inverell Airport,Inverell,AU,OC,-29.888299942,151.143997192,medium_airport,no
